Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,FindFlights,1750903541.993810,132491,66,1
3,FindOpenSeats,1750903541.994271,31680,72,1
1,DeleteReservation,1750903541.994327,32,73,1
1,DeleteReservation,1750903541.994339,34,64,1
3,FindOpenSeats,1750903541.994390,38935,73,1
6,UpdateReservation,1750903541.994403,60,64,1
3,FindOpenSeats,1750903541.994863,32672,64,1
5,UpdateCustomer,1750903541.998268,115902,75,1
2,FindFlights,1750903541.998507,71580,68,1
3,FindOpenSeats,1750903542.003460,39181,89,1
3,FindOpenSeats,1750903542.003566,28862,78,1
5,UpdateCustomer,1750903542.003653,88281,97,1
3,FindOpenSeats,1750903542.014473,20801,74,1
2,FindFlights,1750903542.016092,153220,98,1
6,UpdateReservation,1750903542.016650,77,35,1
3,FindOpenSeats,1750903542.016767,24587,35,1
3,FindOpenSeats,1750903542.017849,19571,80,1
2,FindFlights,1750903542.018556,103391,95,1
2,FindFlights,1750903542.019493,135694,60,1
6,UpdateReservation,1750903542.019681,59,58,1
3,FindOpenSeats,1750903542.019773,21062,58,1
3,FindOpenSeats,1750903542.019869,27461,29,1
2,FindFlights,1750903542.020573,90920,8,1
1,DeleteReservation,1750903542.021322,58,69,1
2,FindFlights,1750903542.021429,108014,69,1
6,UpdateReservation,1750903542.023011,74,14,1
4,NewReservation,1750903542.023021,136378,19,1
3,FindOpenSeats,1750903542.023113,19468,14,1
5,UpdateCustomer,1750903542.024396,95036,42,1
3,FindOpenSeats,1750903542.024817,15415,30,1
5,UpdateCustomer,1750903542.025628,94986,48,1
4,NewReservation,1750903542.026042,5431,72,1
3,FindOpenSeats,1750903542.026156,19133,4,1
5,UpdateCustomer,1750903542.026194,92902,82,1
3,FindOpenSeats,1750903542.026573,15007,93,1
4,NewReservation,1750903542.027523,144656,6,1
4,NewReservation,1750903542.027536,144395,71,1
6,UpdateReservation,1750903542.027576,104,64,1
6,UpdateReservation,1750903542.027648,58,34,1
3,FindOpenSeats,1750903542.027718,14814,64,1
3,FindOpenSeats,1750903542.027731,23911,34,1
3,FindOpenSeats,1750903542.028057,33021,11,1
3,FindOpenSeats,1750903542.028339,17340,63,1
4,NewReservation,1750903542.028559,125183,28,1
5,UpdateCustomer,1750903542.029717,90386,59,1
6,UpdateReservation,1750903542.031555,146,72,1
3,FindOpenSeats,1750903542.031740,25883,72,1
3,FindOpenSeats,1750903542.031855,37749,57,1
3,FindOpenSeats,1750903542.031862,12769,3,1
4,NewReservation,1750903542.031923,131162,41,1
1,DeleteReservation,1750903542.031944,27,18,1
3,FindOpenSeats,1750903542.031957,24861,54,1
3,FindOpenSeats,1750903542.031977,24651,55,1
4,NewReservation,1750903542.032003,121155,18,1
1,DeleteReservation,1750903542.032468,33,78,1
6,UpdateReservation,1750903542.032528,52,78,1
2,FindFlights,1750903542.032611,65710,78,1
4,NewReservation,1750903542.032627,140660,27,1
3,FindOpenSeats,1750903542.032667,35239,20,1
6,UpdateReservation,1750903542.032739,59,56,1
2,FindFlights,1750903542.032832,74966,56,1
3,FindOpenSeats,1750903542.033088,23698,26,1
4,NewReservation,1750903542.033357,122188,73,1
2,FindFlights,1750903542.033754,199684,87,1
5,UpdateCustomer,1750903542.035315,86291,74,1
4,NewReservation,1750903542.037661,137521,80,1
6,UpdateReservation,1750903542.040982,68,30,1
3,FindOpenSeats,1750903542.041024,29333,0,1
6,UpdateReservation,1750903542.041090,28,30,1
3,FindOpenSeats,1750903542.041103,26771,58,1
6,UpdateReservation,1750903542.041151,34,30,1
4,NewReservation,1750903542.041158,129986,17,1
6,UpdateReservation,1750903542.041206,24,30,1
6,UpdateReservation,1750903542.041249,22,30,1
6,UpdateReservation,1750903542.041289,22,30,1
2,FindFlights,1750903542.041329,79991,30,1
3,FindOpenSeats,1750903542.041403,19663,35,1
5,UpdateCustomer,1750903542.041620,82996,93,1
1,DeleteReservation,1750903542.042572,27,64,1
5,UpdateCustomer,1750903542.042625,112226,14,1
6,UpdateReservation,1750903542.042633,68,64,1
1,DeleteReservation,1750903542.042683,28,89,1
3,FindOpenSeats,1750903542.042735,25454,64,1
5,UpdateCustomer,1750903542.042744,89937,89,1
3,FindOpenSeats,1750903542.044673,24067,3,1
1,DeleteReservation,1750903542.045355,34,4,1
3,FindOpenSeats,1750903542.045421,23747,4,1
2,FindFlights,1750903542.045725,123856,63,1
4,NewReservation,1750903542.047417,149952,29,1
3,FindOpenSeats,1750903542.051696,22739,34,1
1,DeleteReservation,1750903542.056665,24,55,1
3,FindOpenSeats,1750903542.056705,19644,55,1
5,UpdateCustomer,1750903542.056817,75909,26,1
5,UpdateCustomer,1750903542.056847,94983,54,1
4,NewReservation,1750903542.057667,6396,72,1
5,UpdateCustomer,1750903542.061105,90147,35,1
6,UpdateReservation,1750903542.061116,57,11,1
3,FindOpenSeats,1750903542.061210,34825,11,1
2,FindFlights,1750903542.064100,114867,72,1
3,FindOpenSeats,1750903542.068287,21417,64,1
6,UpdateReservation,1750903542.068983,108,3,1
3,FindOpenSeats,1750903542.069124,14773,3,1
6,UpdateReservation,1750903542.069339,89,4,1
5,UpdateCustomer,1750903542.069358,63027,58,1
4,NewReservation,1750903542.069504,128224,4,1
2,FindFlights,1750903542.069640,75596,57,1
3,FindOpenSeats,1750903542.069903,15091,20,1
5,UpdateCustomer,1750903542.070135,292220,68,1
3,FindOpenSeats,1750903542.070394,25556,0,1
2,FindFlights,1750903542.071056,84945,33,1
4,NewReservation,1750903542.074464,122733,34,1
3,FindOpenSeats,1750903542.076389,19435,55,1
1,DeleteReservation,1750903542.077755,19,47,1
4,NewReservation,1750903542.077789,119956,47,1
3,FindOpenSeats,1750903542.081973,16295,83,1
3,FindOpenSeats,1750903542.082790,15648,49,1
4,NewReservation,1750903542.083209,114654,90,1
4,NewReservation,1750903542.083863,1427,76,1
4,NewReservation,1750903542.083947,114415,3,1
2,FindFlights,1750903542.084078,74044,32,1
3,FindOpenSeats,1750903542.085025,19430,20,1
2,FindFlights,1750903542.085322,111907,76,1
3,FindOpenSeats,1750903542.087987,18261,51,1
5,UpdateCustomer,1750903542.089747,73871,64,1
1,DeleteReservation,1750903542.091099,27,13,1
2,FindFlights,1750903542.091151,82953,13,1
3,FindOpenSeats,1750903542.091864,24519,77,1
4,NewReservation,1750903542.092794,119446,97,1
3,FindOpenSeats,1750903542.092855,16171,62,1
6,UpdateReservation,1750903542.093006,54,96,1
1,DeleteReservation,1750903542.093045,27,61,1
3,FindOpenSeats,1750903542.093090,17635,5,1
3,FindOpenSeats,1750903542.093141,23097,16,1
1,DeleteReservation,1750903542.093164,18,61,1
6,UpdateReservation,1750903542.093192,44,96,1
3,FindOpenSeats,1750903542.093218,17684,61,1
3,FindOpenSeats,1750903542.093274,24246,96,1
4,NewReservation,1750903542.096086,136634,11,1
1,DeleteReservation,1750903542.096087,114,55,1
6,UpdateReservation,1750903542.096095,151,0,1
6,UpdateReservation,1750903542.096241,81,55,1
3,FindOpenSeats,1750903542.096336,21273,0,1
3,FindOpenSeats,1750903542.096360,20346,94,1
3,FindOpenSeats,1750903542.096365,23744,55,1
6,UpdateReservation,1750903542.098313,86,83,1
4,NewReservation,1750903542.098355,99307,78,1
1,DeleteReservation,1750903542.098497,25,83,1
2,FindFlights,1750903542.098516,54912,49,1
3,FindOpenSeats,1750903542.098552,20905,83,1
1,DeleteReservation,1750903542.104487,135,20,1
2,FindFlights,1750903542.104641,73319,20,1
3,FindOpenSeats,1750903542.105887,15663,9,1
3,FindOpenSeats,1750903542.106340,16801,51,1
3,FindOpenSeats,1750903542.107788,14298,52,1
5,UpdateCustomer,1750903542.107854,81885,56,1
6,UpdateReservation,1750903542.109050,85,62,1
4,NewReservation,1750903542.109155,126012,62,1
3,FindOpenSeats,1750903542.110749,11791,5,1
2,FindFlights,1750903542.110956,92310,61,1
6,UpdateReservation,1750903542.111524,53,8,1
4,NewReservation,1750903542.111602,118702,8,1
3,FindOpenSeats,1750903542.114156,22165,37,1
5,UpdateCustomer,1750903542.114218,78694,75,1
3,FindOpenSeats,1750903542.116272,22552,16,1
2,FindFlights,1750903542.116430,94021,77,1
2,FindFlights,1750903542.116737,107768,94,1
6,UpdateReservation,1750903542.117553,61,96,1
3,FindOpenSeats,1750903542.117571,16770,88,1
3,FindOpenSeats,1750903542.117642,19131,0,1
4,NewReservation,1750903542.117644,116792,96,1
4,NewReservation,1750903542.117755,188246,91,1
1,DeleteReservation,1750903542.117806,26,39,1
1,DeleteReservation,1750903542.117855,17,39,1
3,FindOpenSeats,1750903542.117895,17431,39,1
3,FindOpenSeats,1750903542.119003,16570,7,1
5,UpdateCustomer,1750903542.119128,70627,82,1
3,FindOpenSeats,1750903542.119444,23131,21,1
5,UpdateCustomer,1750903542.119464,56122,42,1
6,UpdateReservation,1750903542.119489,55,83,1
3,FindOpenSeats,1750903542.119568,16713,83,1
4,NewReservation,1750903542.120126,147360,59,1
3,FindOpenSeats,1750903542.120140,16188,81,1
2,FindFlights,1750903542.120143,152647,55,1
3,FindOpenSeats,1750903542.120644,15273,48,1
6,UpdateReservation,1750903542.121178,51,84,1
2,FindFlights,1750903542.121254,61941,84,1
5,UpdateCustomer,1750903542.121351,72864,30,1
4,NewReservation,1750903542.121598,141961,9,1
5,UpdateCustomer,1750903542.121638,239719,74,1
3,FindOpenSeats,1750903542.121980,13435,95,1
1,DeleteReservation,1750903542.122118,24,52,1
5,UpdateCustomer,1750903542.122163,67576,52,1
6,UpdateReservation,1750903542.122409,67,65,1
3,FindOpenSeats,1750903542.122499,16957,65,1
6,UpdateReservation,1750903542.122571,54,5,1
6,UpdateReservation,1750903542.122648,38,5,1
5,UpdateCustomer,1750903542.122708,129765,5,1
4,NewReservation,1750903542.123166,100831,51,1
2,FindFlights,1750903542.124649,132727,93,1
3,FindOpenSeats,1750903542.124918,12467,12,1
3,FindOpenSeats,1750903542.126332,13775,66,1
4,NewReservation,1750903542.129576,137586,69,1
2,FindFlights,1750903542.131703,101674,92,1
4,NewReservation,1750903542.132061,171436,70,1
6,UpdateReservation,1750903542.132069,70,79,1
4,NewReservation,1750903542.132169,170304,79,1
4,NewReservation,1750903542.132434,140960,58,1
1,DeleteReservation,1750903542.132713,31,89,1
3,FindOpenSeats,1750903542.132758,16659,26,1
4,NewReservation,1750903542.132768,134804,89,1
4,NewReservation,1750903542.134373,120131,88,1
6,UpdateReservation,1750903542.135351,58,39,1
4,NewReservation,1750903542.135431,100134,39,1
5,UpdateCustomer,1750903542.135445,79684,95,1
3,FindOpenSeats,1750903542.135603,16386,7,1
3,FindOpenSeats,1750903542.135957,13408,48,1
2,FindFlights,1750903542.136308,96882,83,1
3,FindOpenSeats,1750903542.136357,12814,81,1
3,FindOpenSeats,1750903542.136379,16084,37,1
2,FindFlights,1750903542.136808,73806,0,1
3,FindOpenSeats,1750903542.137415,12823,12,1
3,FindOpenSeats,1750903542.138861,14415,16,1
2,FindFlights,1750903542.139490,71379,65,1
4,NewReservation,1750903542.140155,123576,66,1
4,NewReservation,1750903542.142606,123999,21,1
6,UpdateReservation,1750903542.145267,61,57,1
2,FindFlights,1750903542.145428,66071,57,1
5,UpdateCustomer,1750903542.149288,211786,81,1
5,UpdateCustomer,1750903542.149700,65027,48,1
1,DeleteReservation,1750903542.149746,22,26,1
4,NewReservation,1750903542.149782,155501,26,1
5,UpdateCustomer,1750903542.150277,127814,12,1
1,DeleteReservation,1750903542.151007,38,45,1
6,UpdateReservation,1750903542.151058,62,45,1
4,NewReservation,1750903542.151133,155600,45,1
3,FindOpenSeats,1750903542.151201,13286,31,1
1,DeleteReservation,1750903542.151279,36,35,1
3,FindOpenSeats,1750903542.151287,32522,85,1
3,FindOpenSeats,1750903542.151334,20652,35,1
4,NewReservation,1750903542.151733,158684,15,1
4,NewReservation,1750903542.151858,171261,54,1
2,FindFlights,1750903542.152017,106110,7,1
6,UpdateReservation,1750903542.152205,59608,36,1
5,UpdateCustomer,1750903542.152339,81749,10,1
3,FindOpenSeats,1750903542.152375,16754,38,1
4,NewReservation,1750903542.152487,153157,37,1
6,UpdateReservation,1750903542.152576,43,25,1
4,NewReservation,1750903542.152631,154800,25,1
3,FindOpenSeats,1750903542.152718,19653,40,1
6,UpdateReservation,1750903542.152939,59,99,1
6,UpdateReservation,1750903542.153017,42,99,1
3,FindOpenSeats,1750903542.153076,13219,99,1
4,NewReservation,1750903542.153180,152425,18,1
2,FindFlights,1750903542.153293,56656,16,1
3,FindOpenSeats,1750903542.153524,18503,49,1
3,FindOpenSeats,1750903542.153763,15987,28,1
1,DeleteReservation,1750903542.153763,24,1,1
3,FindOpenSeats,1750903542.153800,11390,1,1
3,FindOpenSeats,1750903542.154868,20190,14,1
4,NewReservation,1750903542.155202,147182,60,1
4,NewReservation,1750903542.155568,170045,73,1
5,UpdateCustomer,1750903542.156020,75861,33,1
4,NewReservation,1750903542.156087,155255,24,1
3,FindOpenSeats,1750903542.156888,18822,43,1
3,FindOpenSeats,1750903542.157605,21603,50,1
3,FindOpenSeats,1750903542.158145,17038,32,1
2,FindFlights,1750903542.158462,118670,44,1
3,FindOpenSeats,1750903542.159421,15536,19,1
5,UpdateCustomer,1750903542.159429,120161,23,1
3,FindOpenSeats,1750903542.163105,25557,41,1
1,DeleteReservation,1750903542.163640,29,64,1
4,NewReservation,1750903542.163683,138670,64,1
3,FindOpenSeats,1750903542.164511,21676,31,1
4,NewReservation,1750903542.165212,140325,1,1
4,NewReservation,1750903542.166360,141222,99,1
3,FindOpenSeats,1750903542.169173,23044,38,1
4,NewReservation,1750903542.169344,133770,98,1
3,FindOpenSeats,1750903542.169604,30097,63,1
3,FindOpenSeats,1750903542.169785,28119,28,1
5,UpdateCustomer,1750903542.171006,118216,46,1
3,FindOpenSeats,1750903542.171166,32332,17,1
3,FindOpenSeats,1750903542.171181,27354,22,1
1,DeleteReservation,1750903542.171200,29,67,1
5,UpdateCustomer,1750903542.171246,85002,67,1
2,FindFlights,1750903542.171593,61646,53,1
3,FindOpenSeats,1750903542.171953,29934,71,1
6,UpdateReservation,1750903542.172011,70,35,1
3,FindOpenSeats,1750903542.172034,25193,86,1
3,FindOpenSeats,1750903542.172046,31795,49,1
5,UpdateCustomer,1750903542.172099,81247,35,1
3,FindOpenSeats,1750903542.172204,25062,6,1
1,DeleteReservation,1750903542.172387,18,40,1
6,UpdateReservation,1750903542.172414,63937,40,1
6,UpdateReservation,1750903542.173313,62237,27,1
4,NewReservation,1750903542.174135,131509,13,1
1,DeleteReservation,1750903542.174975,129967,19,1
5,UpdateCustomer,1750903542.175082,106665,14,1
2,FindFlights,1750903542.175198,58024,80,1
3,FindOpenSeats,1750903542.175206,27697,32,1
1,DeleteReservation,1750903542.175608,23,42,1
4,NewReservation,1750903542.175641,138571,42,1
3,FindOpenSeats,1750903542.175733,24077,43,1
3,FindOpenSeats,1750903542.177997,23694,20,1
3,FindOpenSeats,1750903542.178989,20633,72,1
3,FindOpenSeats,1750903542.179250,23322,50,1
6,UpdateReservation,1750903542.183225,64,84,1
6,UpdateReservation,1750903542.183308,44,84,1
3,FindOpenSeats,1750903542.183370,21580,84,1
6,UpdateReservation,1750903542.183835,58,85,1
3,FindOpenSeats,1750903542.183908,24162,85,1
3,FindOpenSeats,1750903542.186211,23519,31,1
3,FindOpenSeats,1750903542.188690,22838,41,1
3,FindOpenSeats,1750903542.189759,21040,52,1
4,NewReservation,1750903542.189760,139529,56,1
1,DeleteReservation,1750903542.189783,35,82,1
6,UpdateReservation,1750903542.189834,3768,82,1
1,DeleteReservation,1750903542.192234,22,38,1
1,DeleteReservation,1750903542.192265,9,38,1
1,DeleteReservation,1750903542.192281,7,38,1
3,FindOpenSeats,1750903542.192298,23312,38,1
4,NewReservation,1750903542.193155,134450,75,1
4,NewReservation,1750903542.193645,152180,82,1
6,UpdateReservation,1750903542.194251,82,30,1
1,DeleteReservation,1750903542.194351,20,30,1
3,FindOpenSeats,1750903542.194385,17201,30,1
4,NewReservation,1750903542.196979,149257,2,1
4,NewReservation,1750903542.197219,134479,34,1
2,FindFlights,1750903542.197248,92923,86,1
3,FindOpenSeats,1750903542.197256,17810,76,1
3,FindOpenSeats,1750903542.197289,28391,6,1
3,FindOpenSeats,1750903542.197393,17167,29,1
6,UpdateReservation,1750903542.197683,66,78,1
5,UpdateCustomer,1750903542.197753,94568,4,1
4,NewReservation,1750903542.197775,129239,78,1
2,FindFlights,1750903542.197778,88090,47,1
4,NewReservation,1750903542.197886,173344,90,1
4,NewReservation,1750903542.197923,129971,28,1
6,UpdateReservation,1750903542.198384,68778,3,1
4,NewReservation,1750903542.198573,130130,22,1
1,DeleteReservation,1750903542.199645,23,72,1
3,FindOpenSeats,1750903542.199681,25895,72,1
3,FindOpenSeats,1750903542.199724,16631,63,1
6,UpdateReservation,1750903542.199833,52247,43,1
4,NewReservation,1750903542.201719,125172,20,1
3,FindOpenSeats,1750903542.201911,15358,71,1
5,UpdateCustomer,1750903542.202781,96007,50,1
6,UpdateReservation,1750903542.202922,155,32,1
3,FindOpenSeats,1750903542.203102,13757,32,1
6,UpdateReservation,1750903542.203288,48,61,1
2,FindFlights,1750903542.203351,87286,61,1
3,FindOpenSeats,1750903542.203522,26830,17,1
3,FindOpenSeats,1750903542.203863,21778,49,1
1,DeleteReservation,1750903542.204977,24,84,1
3,FindOpenSeats,1750903542.205019,20604,84,1
3,FindOpenSeats,1750903542.208089,24829,85,1
1,DeleteReservation,1750903542.209758,121791,31,1
6,UpdateReservation,1750903542.209966,54,16,1
4,NewReservation,1750903542.210035,117162,16,1
4,NewReservation,1750903542.210476,128504,77,1
4,NewReservation,1750903542.210637,117100,0,1
6,UpdateReservation,1750903542.210823,67,52,1
5,UpdateCustomer,1750903542.210905,104656,65,1
1,DeleteReservation,1750903542.210918,21,52,1
4,NewReservation,1750903542.210954,117244,52,1
1,DeleteReservation,1750903542.211527,27,57,1
1,DeleteReservation,1750903542.211554,106136,41,1
4,NewReservation,1750903542.211576,117065,57,1
6,UpdateReservation,1750903542.211613,52,30,1
6,UpdateReservation,1750903542.211685,39,30,1
3,FindOpenSeats,1750903542.211744,22296,30,1
5,UpdateCustomer,1750903542.211838,86417,36,1
3,FindOpenSeats,1750903542.212264,21249,97,1
5,UpdateCustomer,1750903542.214584,83644,29,1
1,DeleteReservation,1750903542.214751,25,48,1
3,FindOpenSeats,1750903542.214794,23383,48,1
3,FindOpenSeats,1750903542.215089,22892,76,1
3,FindOpenSeats,1750903542.215152,21893,95,1
3,FindOpenSeats,1750903542.215640,27915,38,1
3,FindOpenSeats,1750903542.216396,31169,63,1
1,DeleteReservation,1750903542.216894,39,32,1
3,FindOpenSeats,1750903542.216944,27500,32,1
3,FindOpenSeats,1750903542.217298,32732,71,1
3,FindOpenSeats,1750903542.224209,36715,51,1
5,UpdateCustomer,1750903542.224546,205233,94,1
4,NewReservation,1750903542.225604,145543,72,1
6,UpdateReservation,1750903542.225681,89,49,1
1,DeleteReservation,1750903542.225709,49,84,1
6,UpdateReservation,1750903542.225716,57,6,1
3,FindOpenSeats,1750903542.225784,32722,84,1
6,UpdateReservation,1750903542.225799,50,6,1
4,NewReservation,1750903542.225806,140140,49,1
3,FindOpenSeats,1750903542.225875,32059,6,1
3,FindOpenSeats,1750903542.230336,28381,8,1
3,FindOpenSeats,1750903542.230386,29853,17,1
3,FindOpenSeats,1750903542.231941,25337,33,1
2,FindFlights,1750903542.232743,92588,11,1
6,UpdateReservation,1750903542.232949,82,85,1
4,NewReservation,1750903542.233054,107069,85,1
3,FindOpenSeats,1750903542.233215,23254,83,1
3,FindOpenSeats,1750903542.233243,25037,80,1
2,FindFlights,1750903542.233264,69201,53,1
5,UpdateCustomer,1750903542.233400,78546,92,1
3,FindOpenSeats,1750903542.233508,24271,87,1
4,NewReservation,1750903542.233550,130203,97,1
3,FindOpenSeats,1750903542.234314,24685,10,1
6,UpdateReservation,1750903542.234380,217,30,1
4,NewReservation,1750903542.234462,205188,96,1
3,FindOpenSeats,1750903542.234621,27063,30,1
5,UpdateCustomer,1750903542.235188,77988,62,1
2,FindFlights,1750903542.235574,101852,27,1
4,NewReservation,1750903542.235589,193349,39,1
