Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,FindOpenSeats,1750957152.822813,564452,64,1
4,NewReservation,1750957152.822821,4944663,47,1
4,NewReservation,1750957152.823005,4933157,68,1
2,FindFlights,1750957152.823092,1418040,50,1
3,FindOpenSeats,1750957152.823196,491298,62,1
6,UpdateReservation,1750957152.823238,78,46,1
4,NewReservation,1750957152.823290,4935125,45,1
5,UpdateCustomer,1750957152.823323,619268,27,1
3,FindOpenSeats,1750957152.823349,502040,46,1
1,DeleteReservation,1750957152.823362,638,40,1
3,FindOpenSeats,1750957152.824055,507362,40,1
6,UpdateReservation,1750957152.824101,93,8,1
1,DeleteReservation,1750957152.824546,317,87,1
3,FindOpenSeats,1750957152.824599,558187,8,1
3,FindOpenSeats,1750957152.824906,501282,87,1
4,NewReservation,1750957153.284110,4470427,24,1
3,FindOpenSeats,1750957153.284198,43903,26,1
3,FindOpenSeats,1750957153.284353,42611,16,1
3,FindOpenSeats,1750957153.284964,44638,38,1
1,DeleteReservation,1750957153.285418,23,31,1
4,NewReservation,1750957153.285459,4470643,31,1
2,FindFlights,1750957153.286828,1580336,36,1
3,FindOpenSeats,1750957153.287289,44684,11,1
3,FindOpenSeats,1750957153.290805,46691,29,1
3,FindOpenSeats,1750957153.293021,45807,86,1
4,NewReservation,1750957153.293236,4474560,7,1
1,DeleteReservation,1750957153.297075,31,17,1
3,FindOpenSeats,1750957153.297138,41448,17,1
6,UpdateReservation,1750957153.302191,81,63,1
5,UpdateCustomer,1750957153.302319,311472,63,1
2,FindFlights,1750957153.303555,1825807,90,1
6,UpdateReservation,1750957153.308662,98,9,1
5,UpdateCustomer,1750957153.308797,286046,9,1
6,UpdateReservation,1750957153.309297,64,61,1
1,DeleteReservation,1750957153.309398,27,61,1
3,FindOpenSeats,1750957153.309455,43598,61,1
3,FindOpenSeats,1750957153.314165,37444,13,1
4,NewReservation,1750957153.314454,4452415,15,1
6,UpdateReservation,1750957153.314539,141,62,1
1,DeleteReservation,1750957153.314717,23,62,1
2,FindFlights,1750957153.314766,1442270,62,1
3,FindOpenSeats,1750957153.314931,38437,96,1
4,NewReservation,1750957153.316054,4438581,21,1
5,UpdateCustomer,1750957153.321241,348763,5,1
3,FindOpenSeats,1750957153.322027,32708,74,1
3,FindOpenSeats,1750957153.325440,13586,46,1
4,NewReservation,1750957153.326234,4428696,87,1
4,NewReservation,1750957153.327009,4427370,16,1
3,FindOpenSeats,1750957153.327050,31504,69,1
6,UpdateReservation,1750957153.328184,88,26,1
5,UpdateCustomer,1750957153.328320,307261,26,1
3,FindOpenSeats,1750957153.329665,30662,38,1
3,FindOpenSeats,1750957153.331475,32699,40,1
4,NewReservation,1750957153.332012,4433074,11,1
1,DeleteReservation,1750957153.333094,29,77,1
6,UpdateReservation,1750957153.333156,90,77,1
5,UpdateCustomer,1750957153.333284,309541,77,1
3,FindOpenSeats,1750957153.334450,29779,88,1
2,FindFlights,1750957153.336472,1714316,60,1
3,FindOpenSeats,1750957153.337545,26145,29,1
3,FindOpenSeats,1750957153.338633,25160,17,1
3,FindOpenSeats,1750957153.338875,26311,86,1
2,FindFlights,1750957153.339068,1549231,46,1
6,UpdateReservation,1750957153.339546,64,35,1
3,FindOpenSeats,1750957153.339597,26106,52,1
3,FindOpenSeats,1750957153.339648,22107,35,1
4,NewReservation,1750957153.343404,2342,39,1
3,FindOpenSeats,1750957153.345791,19501,39,1
5,UpdateCustomer,1750957153.346386,323145,80,1
2,FindFlights,1750957153.350632,1800147,66,1
3,FindOpenSeats,1750957153.351106,15271,53,1
4,NewReservation,1750957153.351193,4411416,71,1
3,FindOpenSeats,1750957153.351657,15119,13,1
6,UpdateReservation,1750957153.353114,74,61,1
3,FindOpenSeats,1750957153.353260,14685,61,1
3,FindOpenSeats,1750957153.353406,12716,96,1
3,FindOpenSeats,1750957153.353639,12161,95,1
