Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,FindFlights,1745346265.896361,481780,0,1
2,FindFlights,1745346265.896433,610182,10,1
2,FindFlights,1745346265.901642,481589,11,1
2,FindFlights,1745346265.917888,617596,1,1
6,UpdateReservation,1745346265.932126,12142,2,1
4,NewReservation,1745346265.944295,1468642,2,1
2,FindFlights,1745346266.363178,491098,17,1
2,FindFlights,1745346266.363179,490586,14,1
3,FindOpenSeats,1745346266.373614,21913,7,1
3,FindOpenSeats,1745346266.373897,20907,13,1
3,FindOpenSeats,1745346266.378194,17357,0,1
4,NewReservation,1745346266.383261,1030005,11,1
5,UpdateCustomer,1745346266.394829,15089,13,1
3,FindOpenSeats,1745346266.395551,5634,7,1
3,FindOpenSeats,1745346266.395603,5823,0,1
3,FindOpenSeats,1745346266.400333,5839,19,1
6,UpdateReservation,1745346266.401209,40,7,1
1,DeleteReservation,1745346266.401265,1029127,7,1
1,DeleteReservation,1745346266.401448,13,0,1
3,FindOpenSeats,1745346266.401471,6755,0,1
4,NewReservation,1745346266.406196,1007240,19,1
4,NewReservation,1745346266.408248,1004923,0,1
6,UpdateReservation,1745346266.409954,13946,13,1
6,UpdateReservation,1745346266.421869,13483,18,1
3,FindOpenSeats,1745346266.423935,6682,13,1
4,NewReservation,1745346266.423952,989449,9,1
3,FindOpenSeats,1745346266.430639,7030,13,1
2,FindFlights,1745346266.435395,496519,18,1
2,FindFlights,1745346266.437695,483860,13,1
5,UpdateCustomer,1745346266.506680,16594,10,1
3,FindOpenSeats,1745346266.523299,7235,10,1
4,NewReservation,1745346266.530559,882875,10,1
2,FindFlights,1745346266.535537,489518,1,1
3,FindOpenSeats,1745346266.535605,29429,8,1
3,FindOpenSeats,1745346266.565080,5888,8,1
3,FindOpenSeats,1745346266.570989,7933,8,1
2,FindFlights,1745346266.578951,480450,8,1
3,FindOpenSeats,1745346266.853815,5991,14,1
3,FindOpenSeats,1745346266.854328,6924,17,1
3,FindOpenSeats,1745346266.859829,5774,14,1
2,FindFlights,1745346266.861274,478624,17,1
3,FindOpenSeats,1745346266.865626,7826,14,1
6,UpdateReservation,1745346266.873478,30,14,1
6,UpdateReservation,1745346266.873523,18,14,1
