Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,DeleteRecord,1744833725.092339,4863,15,1
5,DeleteRecord,1744833725.093113,4609,7,1
2,InsertRecord,1744833725.093267,8251,18,1
3,ScanRecord,1744833725.094413,47696,9,1
1,ReadRecord,1744833725.094613,3168,16,1
1,ReadRecord,1744833725.094712,3201,6,1
4,UpdateRecord,1744833725.096896,6446,8,1
1,ReadRecord,1744833725.096987,6934,19,1
1,ReadRecord,1744833725.097207,3733,5,1
1,ReadRecord,1744833725.097229,8633,15,1
1,ReadRecord,1744833725.097745,3165,7,1
1,ReadRecord,1744833725.097804,3339,16,1
1,ReadRecord,1744833725.097936,3164,6,1
1,ReadRecord,1744833725.100961,3245,7,1
6,ReadModifyWriteRecord,1744833725.100989,5537,5,1
1,ReadRecord,1744833725.101122,2881,6,1
5,DeleteRecord,1744833725.101165,2422,16,1
1,ReadRecord,1744833725.101543,2846,18,1
1,ReadRecord,1744833725.101883,2907,10,1
1,ReadRecord,1744833725.102075,2904,14,1
1,ReadRecord,1744833725.102196,2872,1,1
4,UpdateRecord,1744833725.103374,2925,8,1
1,ReadRecord,1744833725.103402,2771,0,1
1,ReadRecord,1744833725.103609,3727,16,1
1,ReadRecord,1744833725.103948,3312,19,1
3,ScanRecord,1744833725.104029,32352,6,1
5,DeleteRecord,1744833725.104229,2847,7,1
4,UpdateRecord,1744833725.104419,3135,18,1
2,InsertRecord,1744833725.104813,7172,10,1
5,DeleteRecord,1744833725.105007,10238,14,1
2,InsertRecord,1744833725.105091,3149,1,1
4,UpdateRecord,1744833725.105887,3183,15,1
4,UpdateRecord,1744833725.106200,3559,0,1
1,ReadRecord,1744833725.106322,3945,8,1
1,ReadRecord,1744833725.106549,3163,5,1
2,InsertRecord,1744833725.107118,7361,7,1
6,ReadModifyWriteRecord,1744833725.107283,6240,19,1
2,InsertRecord,1744833725.107368,3487,16,1
4,UpdateRecord,1744833725.107577,3204,18,1
4,UpdateRecord,1744833725.108268,2553,1,1
1,ReadRecord,1744833725.109092,3044,15,1
1,ReadRecord,1744833725.109738,3013,5,1
4,UpdateRecord,1744833725.109782,3309,0,1
5,DeleteRecord,1744833725.110296,2961,8,1
1,ReadRecord,1744833725.110808,2942,18,1
3,ScanRecord,1744833725.110852,120163,1,1
4,UpdateRecord,1744833725.110885,3390,16,1
1,ReadRecord,1744833725.112021,3613,10,1
1,ReadRecord,1744833725.112159,3563,15,1
1,ReadRecord,1744833725.112777,3213,5,1
2,InsertRecord,1744833725.113113,3403,0,1
1,ReadRecord,1744833725.113280,3573,8,1
5,DeleteRecord,1744833725.113546,3313,19,1
3,ScanRecord,1744833725.113774,107405,18,1
6,ReadModifyWriteRecord,1744833725.114297,5642,16,1
1,ReadRecord,1744833725.114520,2980,7,1
3,ScanRecord,1744833725.115269,112830,14,1
6,ReadModifyWriteRecord,1744833725.115659,4912,10,1
4,UpdateRecord,1744833725.115747,2733,15,1
1,ReadRecord,1744833725.116013,7011,5,1
2,InsertRecord,1744833725.116539,3435,0,1
4,UpdateRecord,1744833725.116885,28548,8,1
4,UpdateRecord,1744833725.116898,3449,19,1
6,ReadModifyWriteRecord,1744833725.117527,89142,7,1
2,InsertRecord,1744833725.118501,2978,15,1
1,ReadRecord,1744833725.119974,3174,16,1
1,ReadRecord,1744833725.120011,3242,0,1
1,ReadRecord,1744833725.120388,3233,19,1
5,DeleteRecord,1744833725.120601,89997,10,1
1,ReadRecord,1744833725.121500,2812,15,1
1,ReadRecord,1744833725.123046,2884,5,1
5,DeleteRecord,1744833725.123195,23766,16,1
1,ReadRecord,1744833725.123288,3169,0,1
4,UpdateRecord,1744833725.123645,23207,19,1
1,ReadRecord,1744833725.124332,2380,15,1
3,ScanRecord,1744833725.125953,103155,5,1
6,ReadModifyWriteRecord,1744833725.126481,79336,0,1
6,ReadModifyWriteRecord,1744833725.126734,78968,15,1
1,ReadRecord,1744833725.133612,3694,3,1
1,ReadRecord,1744833725.135246,3270,2,1
6,ReadModifyWriteRecord,1744833725.136422,69546,6,1
1,ReadRecord,1744833725.137329,2929,3,1
1,ReadRecord,1744833725.138573,3574,2,1
5,DeleteRecord,1744833725.139040,93545,13,1
4,UpdateRecord,1744833725.140281,65885,3,1
6,ReadModifyWriteRecord,1744833725.142132,64501,9,1
1,ReadRecord,1744833725.142169,3238,2,1
6,ReadModifyWriteRecord,1744833725.143437,65099,11,1
1,ReadRecord,1744833725.143469,3500,4,1
5,DeleteRecord,1744833725.145438,61856,2,1
5,DeleteRecord,1744833725.145466,89069,8,1
1,ReadRecord,1744833725.146880,3902,19,1
1,ReadRecord,1744833725.146985,3703,16,1
1,ReadRecord,1744833725.146992,3675,4,1
1,ReadRecord,1744833725.150701,4138,4,1
2,InsertRecord,1744833725.150711,56723,16,1
6,ReadModifyWriteRecord,1744833725.150806,58968,19,1
2,InsertRecord,1744833725.154869,53012,4,1
1,ReadRecord,1744833725.205724,6482,15,1
1,ReadRecord,1744833725.205862,3088,0,1
1,ReadRecord,1744833725.206004,3238,6,1
1,ReadRecord,1744833725.206189,98364,3,1
3,ScanRecord,1744833725.206656,20952,9,1
6,ReadModifyWriteRecord,1744833725.206692,298781,7,1
1,ReadRecord,1744833725.207315,2937,2,1
1,ReadRecord,1744833725.207461,2883,16,1
3,ScanRecord,1744833725.207918,23043,4,1
3,ScanRecord,1744833725.208558,116145,11,1
1,ReadRecord,1744833725.208971,3055,0,1
1,ReadRecord,1744833725.209267,3247,6,1
1,ReadRecord,1744833725.209800,3389,19,1
1,ReadRecord,1744833725.210271,2929,2,1
1,ReadRecord,1744833725.210366,2928,16,1
1,ReadRecord,1744833725.210619,2909,10,1
4,UpdateRecord,1744833725.212054,21727,0,1
1,ReadRecord,1744833725.212226,2922,15,1
1,ReadRecord,1744833725.212536,92650,6,1
1,ReadRecord,1744833725.213213,3043,19,1
2,InsertRecord,1744833725.213242,20750,2,1
4,UpdateRecord,1744833725.213316,20444,16,1
1,ReadRecord,1744833725.213551,3107,10,1
6,ReadModifyWriteRecord,1744833725.215175,20646,15,1
2,InsertRecord,1744833725.216278,18771,19,1
1,ReadRecord,1744833725.216680,3261,10,1
6,ReadModifyWriteRecord,1744833725.219970,16388,10,1
3,ScanRecord,1744833725.221017,100781,17,1
1,ReadRecord,1744833725.221202,3429,18,1
5,DeleteRecord,1744833725.224658,10183,18,1
1,ReadRecord,1744833725.225619,3408,12,1
1,ReadRecord,1744833725.227704,77975,9,1
1,ReadRecord,1744833725.228124,77365,14,1
1,ReadRecord,1744833725.229093,76422,12,1
6,ReadModifyWriteRecord,1744833725.229142,7332,5,1
1,ReadRecord,1744833725.231042,3765,4,1
4,UpdateRecord,1744833725.231045,3872,1,1
5,DeleteRecord,1744833725.232604,275392,13,1
1,ReadRecord,1744833725.233784,3427,16,1
