Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,DeleteReservation,1750959342.362707,1889,9,1
3,FindOpenSeats,1750959342.363107,53508,45,1
6,UpdateReservation,1750959342.364734,2219,9,1
3,FindOpenSeats,1750959342.365289,51266,33,1
1,DeleteReservation,1750959342.367023,2136,9,1
4,NewReservation,1750959342.369302,13455,9,1
4,NewReservation,1750959342.375218,171776,46,1
2,FindFlights,1750959342.382800,319776,9,1
3,FindOpenSeats,1750959342.390977,27544,31,1
4,NewReservation,1750959342.392211,154648,18,1
3,FindOpenSeats,1750959342.416634,13021,33,1
5,UpdateCustomer,1750959342.416685,129386,45,1
2,FindFlights,1750959342.418561,38360,31,1
6,UpdateReservation,1750959342.419727,853,29,1
4,NewReservation,1750959342.419774,262020,7,1
3,FindOpenSeats,1750959342.420612,9789,29,1
3,FindOpenSeats,1750959342.424482,10054,20,1
3,FindOpenSeats,1750959342.429691,9751,33,1
3,FindOpenSeats,1750959342.430433,9507,29,1
3,FindOpenSeats,1750959342.434579,9664,20,1
3,FindOpenSeats,1750959342.436920,9734,17,1
5,UpdateCustomer,1750959342.439474,106640,33,1
4,NewReservation,1750959342.439979,208778,29,1
3,FindOpenSeats,1750959342.444279,10127,20,1
6,UpdateReservation,1750959342.446686,768,17,1
6,UpdateReservation,1750959342.447495,716,17,1
3,FindOpenSeats,1750959342.448242,9869,17,1
5,UpdateCustomer,1750959342.453852,100618,19,1
1,DeleteReservation,1750959342.454052,1086,32,1
2,FindFlights,1750959342.454405,287973,1,1
1,DeleteReservation,1750959342.454447,1099,20,1
2,FindFlights,1750959342.455169,349224,32,1
6,UpdateReservation,1750959342.455617,864,20,1
3,FindOpenSeats,1750959342.456524,9533,20,1
3,FindOpenSeats,1750959342.456965,9583,31,1
4,NewReservation,1750959342.458141,128694,17,1
6,UpdateReservation,1750959342.462244,780,44,1
3,FindOpenSeats,1750959342.463062,10088,44,1
3,FindOpenSeats,1750959342.466097,8722,20,1
3,FindOpenSeats,1750959342.466580,8211,31,1
2,FindFlights,1750959342.473183,199660,44,1
6,UpdateReservation,1750959342.474824,804,31,1
4,NewReservation,1750959342.474851,144828,20,1
4,NewReservation,1750959342.475657,144018,31,1
2,FindFlights,1750959342.479539,66328,26,1
1,DeleteReservation,1750959342.479667,1012,16,1
5,UpdateCustomer,1750959342.480101,139451,37,1
2,FindFlights,1750959342.480211,228055,25,1
3,FindOpenSeats,1750959342.480266,11235,36,1
4,NewReservation,1750959342.480396,237126,49,1
4,NewReservation,1750959342.480430,238490,4,1
4,NewReservation,1750959342.480504,237249,43,1
4,NewReservation,1750959342.480724,137533,16,1
3,FindOpenSeats,1750959342.481039,9943,42,1
1,DeleteReservation,1750959342.481073,885,2,1
3,FindOpenSeats,1750959342.482010,9606,2,1
3,FindOpenSeats,1750959342.487273,10645,34,1
6,UpdateReservation,1750959342.487294,1106,48,1
3,FindOpenSeats,1750959342.487607,9394,15,1
3,FindOpenSeats,1750959342.487749,9276,39,1
3,FindOpenSeats,1750959342.488439,10781,48,1
3,FindOpenSeats,1750959342.491027,10585,42,1
5,UpdateCustomer,1750959342.491546,125365,36,1
3,FindOpenSeats,1750959342.491657,10347,2,1
2,FindFlights,1750959342.497050,376322,15,1
4,NewReservation,1750959342.497078,220006,39,1
