Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
6,ReadModifyWriteRecord,1750889824.141705,357861,29,1
1,ReadRecord,1750889824.148423,11606,75,1
4,UpdateRecord,1750889824.148521,68962,10,1
1,ReadRecord,1750889824.148572,11967,15,1
3,ScanRecord,1750889824.148782,202061,47,1
2,InsertRecord,1750889824.148797,69069,6,1
1,ReadRecord,1750889824.148852,9313,1,1
4,UpdateRecord,1750889824.149071,123175,57,1
1,ReadRecord,1750889824.149080,9010,70,1
1,ReadRecord,1750889824.149088,10141,25,1
1,ReadRecord,1750889824.149121,10582,83,1
1,ReadRecord,1750889824.149282,8923,26,1
3,ScanRecord,1750889824.149347,178579,8,1
5,DeleteRecord,1750889824.149355,68104,46,1
4,UpdateRecord,1750889824.149398,69904,84,1
1,ReadRecord,1750889824.149418,9841,35,1
3,ScanRecord,1750889824.149517,336963,19,1
3,ScanRecord,1750889824.149540,385637,17,1
1,ReadRecord,1750889824.149609,11956,78,1
1,ReadRecord,1750889824.149754,11953,49,1
6,ReadModifyWriteRecord,1750889824.149777,69795,22,1
6,ReadModifyWriteRecord,1750889824.149796,67490,50,1
5,DeleteRecord,1750889824.149813,67653,65,1
1,ReadRecord,1750889824.149818,9417,91,1
1,ReadRecord,1750889824.149829,10675,21,1
2,InsertRecord,1750889824.149840,67581,23,1
6,ReadModifyWriteRecord,1750889824.149883,67579,63,1
1,ReadRecord,1750889824.149905,9553,20,1
3,ScanRecord,1750889824.149906,429441,87,1
4,UpdateRecord,1750889824.149978,67459,2,1
3,ScanRecord,1750889824.149999,105700,72,1
1,ReadRecord,1750889824.150044,10315,34,1
3,ScanRecord,1750889824.150375,312151,18,1
1,ReadRecord,1750889824.151072,9957,44,1
4,UpdateRecord,1750889824.152264,150538,98,1
1,ReadRecord,1750889824.152310,12865,53,1
1,ReadRecord,1750889824.152731,8948,51,1
3,ScanRecord,1750889824.152788,375716,66,1
4,UpdateRecord,1750889824.153052,64374,37,1
4,UpdateRecord,1750889824.154129,646388,90,1
1,ReadRecord,1750889824.154866,16859,61,1
5,DeleteRecord,1750889824.155319,563909,97,1
1,ReadRecord,1750889824.155395,67362,71,1
2,InsertRecord,1750889824.155427,62017,95,1
1,ReadRecord,1750889824.155507,7642,76,1
1,ReadRecord,1750889824.156835,8048,54,1
1,ReadRecord,1750889824.157006,7634,11,1
1,ReadRecord,1750889824.158137,8079,70,1
1,ReadRecord,1750889824.158217,13379,1,1
3,ScanRecord,1750889824.158248,172824,26,1
1,ReadRecord,1750889824.159003,13273,64,1
5,DeleteRecord,1750889824.159325,59782,25,1
5,DeleteRecord,1750889824.159333,57921,91,1
